X,Y,TYPEINCIDENT,DESCRIPTION,DATEINCIDENT,ANNEE,OBJECTID
-8007050.0104,5685445.80259999,4,Introduction par effraction,2021/05/03 04:00:00+00,2021,7727
-8003890.3972,5685454.4551,4,Introduction par effraction,2020/08/24 04:00:00+00,2020,7728
-8001171.1221,5685434.4695,6,Menace ou acte de violence,2020/09/27 04:00:00+00,2020,7729
-8001171.1221,5685434.4695,8,Vol,2020/08/31 04:00:00+00,2020,7730
-8001171.1221,5685434.4695,5,Méfait,2020/08/17 04:00:00+00,2020,7731
-8001171.1221,5685434.4695,6,Menace ou acte de violence,2020/07/19 04:00:00+00,2020,7732
-7998303.467,5685554.5509,7,Voie de fait,2021/07/20 04:00:00+00,2021,7733
-8002876.4368,5685505.7462,3,Conduite avec capacités affaiblies,2021/12/08 05:00:00+00,2021,7734
-8002876.4368,5685505.7462,3,Conduite avec capacités affaiblies,2021/09/12 04:00:00+00,2021,7735
-8002876.4368,5685505.7462,5,Méfait,2021/07/13 04:00:00+00,2021,7736
-7998808.8376,5685671.5848,5,Méfait,2021/09/02 04:00:00+00,2021,7737
-8009127.7597,5685295.8285,8,Vol,2022/05/08 04:00:00+00,2022,7738
-8002294.1444,5685509.8496,6,Menace ou acte de violence,2021/01/05 05:00:00+00,2021,7739
-8008580.8754,5685331.7541,8,Vol,2021/01/07 05:00:00+00,2021,7740
-8001899.4286,5685447.625,8,Vol,2022/01/04 05:00:00+00,2022,7741
-8008732.3083,5685526.9581,7,Voie de fait,2019/12/25 05:00:00+00,2019,7742
-8008229.9741,5685313.3945,7,Voie de fait,2021/08/02 04:00:00+00,2021,7743
-8008229.9741,5685313.3945,7,Voie de fait,2021/06/15 04:00:00+00,2021,7744
-8001171.1221,5685434.4695,4,Introduction par effraction,2022/06/25 04:00:00+00,2022,7745
-8004893.4193,5685645.1922,6,Menace ou acte de violence,2021/03/13 05:00:00+00,2021,7746
-8003825.7948,5685501.2395,5,Méfait,2020/07/19 04:00:00+00,2020,7747
-8009780.8823,5685255.2906,6,Menace ou acte de violence,2020/04/11 04:00:00+00,2020,7748
-8009780.8823,5685255.2906,8,Vol,2020/03/11 04:00:00+00,2020,7749
-8009780.8823,5685255.2906,5,Méfait,2019/07/01 04:00:00+00,2019,7750
-8008580.8754,5685331.7541,7,Voie de fait,2021/09/02 04:00:00+00,2021,7751
-8008580.8754,5685331.7541,8,Vol,2020/10/20 04:00:00+00,2020,7752
-8003232.4043,5685538.5252,8,Vol,2020/10/17 04:00:00+00,2020,7753
-8002100.6102,5685486.9573,7,Voie de fait,2021/12/31 05:00:00+00,2021,7754
-7998577.1056,5685675.4966,8,Vol,2021/09/27 04:00:00+00,2021,7755
-7998577.1056,5685675.4966,8,Vol,2020/12/05 05:00:00+00,2020,7756
-7998577.1056,5685675.4966,8,Vol,2020/09/04 04:00:00+00,2020,7757
-7998577.1056,5685675.4966,8,Vol,2019/08/26 04:00:00+00,2019,7758
-7996142.5086,5685674.8537,3,Conduite avec capacités affaiblies,2020/02/01 05:00:00+00,2020,7759
-8003232.4043,5685538.5252,5,Méfait,2022/05/31 04:00:00+00,2022,7760
-8003232.4043,5685538.5252,4,Introduction par effraction,2021/10/29 04:00:00+00,2021,7761
-8003232.4043,5685538.5252,5,Méfait,2020/05/22 04:00:00+00,2020,7762
-8003099.1701,5685421.1541,8,Vol,2021/06/11 04:00:00+00,2021,7763
-8005228.5211,5685291.1661,8,Vol,2019/09/08 04:00:00+00,2019,7764
-8003232.4043,5685538.5252,3,Conduite avec capacités affaiblies,2022/04/15 04:00:00+00,2022,7765
-8003232.4043,5685538.5252,3,Conduite avec capacités affaiblies,2019/08/28 04:00:00+00,2019,7766
-8001816.2369,5685489.0082,7,Voie de fait,2021/02/08 05:00:00+00,2021,7767
-8002379.0623,5685473.2987,4,Introduction par effraction,2021/08/31 04:00:00+00,2021,7768
-8002379.0623,5685473.2987,8,Vol,2021/05/15 04:00:00+00,2021,7769
-8002379.0623,5685473.2987,4,Introduction par effraction,2021/03/08 05:00:00+00,2021,7770
-8002379.0623,5685473.2987,8,Vol,2021/02/01 05:00:00+00,2021,7771
-8006934.7861,5685443.5748,6,Menace ou acte de violence,2019/12/15 05:00:00+00,2019,7772
-8006934.7861,5685443.5748,7,Voie de fait,2019/07/03 04:00:00+00,2019,7773
-8009525.0807,5685676.2096,8,Vol,2022/06/30 04:00:00+00,2022,7774
-8009525.0807,5685676.2096,8,Vol,2022/06/27 04:00:00+00,2022,7775
-8009525.0807,5685676.2096,8,Vol,2022/06/21 04:00:00+00,2022,7776
-8009525.0807,5685676.2096,8,Vol,2022/06/20 04:00:00+00,2022,7777
-8009525.0807,5685676.2096,8,Vol,2022/05/22 04:00:00+00,2022,7778
-8009525.0807,5685676.2096,8,Vol,2022/05/22 04:00:00+00,2022,7779
-8009525.0807,5685676.2096,8,Vol,2022/05/13 04:00:00+00,2022,7780
-8009525.0807,5685676.2096,8,Vol,2022/05/09 04:00:00+00,2022,7781
-8009525.0807,5685676.2096,8,Vol,2022/05/09 04:00:00+00,2022,7782
-8009525.0807,5685676.2096,8,Vol,2022/05/09 04:00:00+00,2022,7783
-8009525.0807,5685676.2096,8,Vol,2022/04/28 04:00:00+00,2022,7784
-8009525.0807,5685676.2096,8,Vol,2022/04/21 04:00:00+00,2022,7785
-8009525.0807,5685676.2096,8,Vol,2022/04/09 04:00:00+00,2022,7786
-8009525.0807,5685676.2096,8,Vol,2022/04/04 04:00:00+00,2022,7787
-8009525.0807,5685676.2096,8,Vol,2022/03/30 04:00:00+00,2022,7788
-8009525.0807,5685676.2096,8,Vol,2022/03/27 04:00:00+00,2022,7789
-8009525.0807,5685676.2096,8,Vol,2022/03/26 04:00:00+00,2022,7790
-8009525.0807,5685676.2096,8,Vol,2022/03/10 05:00:00+00,2022,7791
-8009525.0807,5685676.2096,8,Vol,2022/03/09 05:00:00+00,2022,7792
-8009525.0807,5685676.2096,8,Vol,2022/02/24 05:00:00+00,2022,7793
-8009525.0807,5685676.2096,8,Vol,2022/01/31 05:00:00+00,2022,7794
-8009525.0807,5685676.2096,8,Vol,2022/01/25 05:00:00+00,2022,7795
-8009525.0807,5685676.2096,8,Vol,2022/01/25 05:00:00+00,2022,7796
-8009525.0807,5685676.2096,8,Vol,2022/01/24 05:00:00+00,2022,7797
-8009525.0807,5685676.2096,8,Vol,2022/01/07 05:00:00+00,2022,7798
-8009525.0807,5685676.2096,8,Vol,2021/12/27 05:00:00+00,2021,7799
-8009525.0807,5685676.2096,8,Vol,2021/12/27 05:00:00+00,2021,7800
-8009525.0807,5685676.2096,8,Vol,2021/12/26 05:00:00+00,2021,7801
-8009525.0807,5685676.2096,8,Vol,2021/12/20 05:00:00+00,2021,7802
-8009525.0807,5685676.2096,8,Vol,2021/12/16 05:00:00+00,2021,7803
-8009525.0807,5685676.2096,8,Vol,2021/11/26 05:00:00+00,2021,7804
-8009525.0807,5685676.2096,8,Vol,2021/11/25 05:00:00+00,2021,7805
-8009525.0807,5685676.2096,8,Vol,2021/11/21 05:00:00+00,2021,7806
-8009525.0807,5685676.2096,8,Vol,2021/11/18 05:00:00+00,2021,7807
-8009525.0807,5685676.2096,8,Vol,2021/11/10 05:00:00+00,2021,7808
-8009525.0807,5685676.2096,8,Vol,2021/11/05 04:00:00+00,2021,7809
-8009525.0807,5685676.2096,8,Vol,2021/11/02 04:00:00+00,2021,7810
-8009525.0807,5685676.2096,8,Vol,2021/10/29 04:00:00+00,2021,7811
-8009525.0807,5685676.2096,8,Vol,2021/10/29 04:00:00+00,2021,7812
-8009525.0807,5685676.2096,8,Vol,2021/10/29 04:00:00+00,2021,7813
-8009525.0807,5685676.2096,8,Vol,2021/10/29 04:00:00+00,2021,7814
-8009525.0807,5685676.2096,8,Vol,2021/10/18 04:00:00+00,2021,7815
-8009525.0807,5685676.2096,8,Vol,2021/10/09 04:00:00+00,2021,7816
-8009525.0807,5685676.2096,8,Vol,2021/09/30 04:00:00+00,2021,7817
-8009525.0807,5685676.2096,8,Vol,2021/09/28 04:00:00+00,2021,7818
-8009525.0807,5685676.2096,8,Vol,2021/09/26 04:00:00+00,2021,7819
-8009525.0807,5685676.2096,8,Vol,2021/09/16 04:00:00+00,2021,7820
-8009525.0807,5685676.2096,8,Vol,2021/09/15 04:00:00+00,2021,7821
-8009525.0807,5685676.2096,8,Vol,2021/09/12 04:00:00+00,2021,7822
-8009525.0807,5685676.2096,8,Vol,2021/09/12 04:00:00+00,2021,7823
-8009525.0807,5685676.2096,8,Vol,2021/09/11 04:00:00+00,2021,7824
-8009525.0807,5685676.2096,8,Vol,2021/09/07 04:00:00+00,2021,7825
-8009525.0807,5685676.2096,8,Vol,2021/09/07 04:00:00+00,2021,7826
-8009525.0807,5685676.2096,8,Vol,2021/09/02 04:00:00+00,2021,7827
-8009525.0807,5685676.2096,8,Vol,2021/08/27 04:00:00+00,2021,7828
-8009525.0807,5685676.2096,8,Vol,2021/08/27 04:00:00+00,2021,7829
-8009525.0807,5685676.2096,8,Vol,2021/08/24 04:00:00+00,2021,7830
-8009525.0807,5685676.2096,8,Vol,2021/08/10 04:00:00+00,2021,7831
-8009525.0807,5685676.2096,8,Vol,2021/08/10 04:00:00+00,2021,7832
-8009525.0807,5685676.2096,8,Vol,2021/07/10 04:00:00+00,2021,7833
-8009525.0807,5685676.2096,8,Vol,2021/07/05 04:00:00+00,2021,7834
-8009525.0807,5685676.2096,8,Vol,2021/06/27 04:00:00+00,2021,7835
-8009525.0807,5685676.2096,8,Vol,2021/06/23 04:00:00+00,2021,7836
-8009525.0807,5685676.2096,8,Vol,2021/06/23 04:00:00+00,2021,7837
-8009525.0807,5685676.2096,8,Vol,2021/06/15 04:00:00+00,2021,7838
-8009525.0807,5685676.2096,8,Vol,2021/06/15 04:00:00+00,2021,7839
-8009525.0807,5685676.2096,8,Vol,2021/06/13 04:00:00+00,2021,7840
-8009525.0807,5685676.2096,8,Vol,2021/06/11 04:00:00+00,2021,7841
-8009525.0807,5685676.2096,8,Vol,2021/05/21 04:00:00+00,2021,7842
-8009525.0807,5685676.2096,8,Vol,2021/05/19 04:00:00+00,2021,7843
-8009525.0807,5685676.2096,8,Vol,2021/05/14 04:00:00+00,2021,7844
-8009525.0807,5685676.2096,8,Vol,2021/05/07 04:00:00+00,2021,7845
-8009525.0807,5685676.2096,8,Vol,2021/05/05 04:00:00+00,2021,7846
-8009525.0807,5685676.2096,8,Vol,2021/05/01 04:00:00+00,2021,7847
-8009525.0807,5685676.2096,8,Vol,2021/04/28 04:00:00+00,2021,7848
-8009525.0807,5685676.2096,8,Vol,2021/04/27 04:00:00+00,2021,7849
-8009525.0807,5685676.2096,8,Vol,2021/04/27 04:00:00+00,2021,7850
-8009525.0807,5685676.2096,8,Vol,2021/04/23 04:00:00+00,2021,7851
-8009525.0807,5685676.2096,8,Vol,2021/04/23 04:00:00+00,2021,7852
-8009525.0807,5685676.2096,8,Vol,2021/04/23 04:00:00+00,2021,7853
-8009525.0807,5685676.2096,8,Vol,2021/04/14 04:00:00+00,2021,7854
-8009525.0807,5685676.2096,8,Vol,2021/04/14 04:00:00+00,2021,7855
-8009525.0807,5685676.2096,8,Vol,2021/03/30 04:00:00+00,2021,7856
-8009525.0807,5685676.2096,8,Vol,2021/03/25 04:00:00+00,2021,7857
-8009525.0807,5685676.2096,8,Vol,2021/03/25 04:00:00+00,2021,7858
-8009525.0807,5685676.2096,8,Vol,2021/03/11 05:00:00+00,2021,7859
-8009525.0807,5685676.2096,8,Vol,2021/03/10 05:00:00+00,2021,7860
-8009525.0807,5685676.2096,8,Vol,2021/03/07 05:00:00+00,2021,7861
-8009525.0807,5685676.2096,8,Vol,2021/03/05 05:00:00+00,2021,7862
-8009525.0807,5685676.2096,8,Vol,2021/03/02 05:00:00+00,2021,7863
-8009525.0807,5685676.2096,8,Vol,2021/03/01 05:00:00+00,2021,7864
-8009525.0807,5685676.2096,8,Vol,2021/02/25 05:00:00+00,2021,7865
-8009525.0807,5685676.2096,8,Vol,2021/02/20 05:00:00+00,2021,7866
-8009525.0807,5685676.2096,8,Vol,2021/02/19 05:00:00+00,2021,7867
-8009525.0807,5685676.2096,8,Vol,2021/02/12 05:00:00+00,2021,7868
-8009525.0807,5685676.2096,8,Vol,2021/02/07 05:00:00+00,2021,7869
-8009525.0807,5685676.2096,8,Vol,2021/02/06 05:00:00+00,2021,7870
-8009525.0807,5685676.2096,8,Vol,2021/02/02 05:00:00+00,2021,7871
-8009525.0807,5685676.2096,8,Vol,2021/02/01 05:00:00+00,2021,7872
-8009525.0807,5685676.2096,8,Vol,2021/02/01 05:00:00+00,2021,7873
-8009525.0807,5685676.2096,8,Vol,2021/01/28 05:00:00+00,2021,7874
-8009525.0807,5685676.2096,8,Vol,2021/01/27 05:00:00+00,2021,7875
-8009525.0807,5685676.2096,8,Vol,2021/01/27 05:00:00+00,2021,7876
-8009525.0807,5685676.2096,8,Vol,2021/01/25 05:00:00+00,2021,7877
-8009525.0807,5685676.2096,8,Vol,2021/01/25 05:00:00+00,2021,7878
-8009525.0807,5685676.2096,8,Vol,2021/01/21 05:00:00+00,2021,7879
-8009525.0807,5685676.2096,8,Vol,2021/01/15 05:00:00+00,2021,7880
-8009525.0807,5685676.2096,8,Vol,2021/01/15 05:00:00+00,2021,7881
-8009525.0807,5685676.2096,8,Vol,2021/01/05 05:00:00+00,2021,7882
-8009525.0807,5685676.2096,8,Vol,2021/01/05 05:00:00+00,2021,7883
-8009525.0807,5685676.2096,8,Vol,2021/01/04 05:00:00+00,2021,7884
-8009525.0807,5685676.2096,8,Vol,2020/12/30 05:00:00+00,2020,7885
-8009525.0807,5685676.2096,8,Vol,2020/12/23 05:00:00+00,2020,7886
-8009525.0807,5685676.2096,8,Vol,2020/12/21 05:00:00+00,2020,7887
-8009525.0807,5685676.2096,8,Vol,2020/12/21 05:00:00+00,2020,7888
-8009525.0807,5685676.2096,8,Vol,2020/12/18 05:00:00+00,2020,7889
-8009525.0807,5685676.2096,8,Vol,2020/12/16 05:00:00+00,2020,7890
-8009525.0807,5685676.2096,8,Vol,2020/12/15 05:00:00+00,2020,7891
-8009525.0807,5685676.2096,8,Vol,2020/12/15 05:00:00+00,2020,7892
-8009525.0807,5685676.2096,8,Vol,2020/12/11 05:00:00+00,2020,7893
-8009525.0807,5685676.2096,8,Vol,2020/12/04 05:00:00+00,2020,7894
-8009525.0807,5685676.2096,8,Vol,2020/12/03 05:00:00+00,2020,7895
-8009525.0807,5685676.2096,8,Vol,2020/12/03 05:00:00+00,2020,7896
-8009525.0807,5685676.2096,8,Vol,2020/12/02 05:00:00+00,2020,7897
-8009525.0807,5685676.2096,8,Vol,2020/11/30 05:00:00+00,2020,7898
-8009525.0807,5685676.2096,8,Vol,2020/11/19 05:00:00+00,2020,7899
-8009525.0807,5685676.2096,8,Vol,2020/11/16 05:00:00+00,2020,7900
-8009525.0807,5685676.2096,8,Vol,2020/11/16 05:00:00+00,2020,7901
-8009525.0807,5685676.2096,8,Vol,2020/11/15 05:00:00+00,2020,7902
-8009525.0807,5685676.2096,8,Vol,2020/11/15 05:00:00+00,2020,7903
-8009525.0807,5685676.2096,8,Vol,2020/11/13 05:00:00+00,2020,7904
-8009525.0807,5685676.2096,8,Vol,2020/11/09 05:00:00+00,2020,7905
-8009525.0807,5685676.2096,8,Vol,2020/11/06 05:00:00+00,2020,7906
-8009525.0807,5685676.2096,8,Vol,2020/11/06 05:00:00+00,2020,7907
-8009525.0807,5685676.2096,8,Vol,2020/11/02 05:00:00+00,2020,7908
-8009525.0807,5685676.2096,8,Vol,2020/11/02 05:00:00+00,2020,7909
-8009525.0807,5685676.2096,8,Vol,2020/10/28 04:00:00+00,2020,7910
-8009525.0807,5685676.2096,8,Vol,2020/10/23 04:00:00+00,2020,7911
-8009525.0807,5685676.2096,8,Vol,2020/10/20 04:00:00+00,2020,7912
-8009525.0807,5685676.2096,8,Vol,2020/10/18 04:00:00+00,2020,7913
-8009525.0807,5685676.2096,8,Vol,2020/10/18 04:00:00+00,2020,7914
-8009525.0807,5685676.2096,8,Vol,2020/10/16 04:00:00+00,2020,7915
-8009525.0807,5685676.2096,8,Vol,2020/10/16 04:00:00+00,2020,7916
-8009525.0807,5685676.2096,8,Vol,2020/10/15 04:00:00+00,2020,7917
-8009525.0807,5685676.2096,8,Vol,2020/10/08 04:00:00+00,2020,7918
-8009525.0807,5685676.2096,8,Vol,2020/10/02 04:00:00+00,2020,7919
-8009525.0807,5685676.2096,8,Vol,2020/10/02 04:00:00+00,2020,7920
-8009525.0807,5685676.2096,8,Vol,2020/09/30 04:00:00+00,2020,7921
-8009525.0807,5685676.2096,8,Vol,2020/09/30 04:00:00+00,2020,7922
-8009525.0807,5685676.2096,8,Vol,2020/09/21 04:00:00+00,2020,7923
-8009525.0807,5685676.2096,8,Vol,2020/09/19 04:00:00+00,2020,7924
-8009525.0807,5685676.2096,8,Vol,2020/09/16 04:00:00+00,2020,7925
-8009525.0807,5685676.2096,8,Vol,2020/09/15 04:00:00+00,2020,7926
-8009525.0807,5685676.2096,8,Vol,2020/09/14 04:00:00+00,2020,7927
-8009525.0807,5685676.2096,8,Vol,2020/09/14 04:00:00+00,2020,7928
-8009525.0807,5685676.2096,8,Vol,2020/09/09 04:00:00+00,2020,7929
-8009525.0807,5685676.2096,8,Vol,2020/09/09 04:00:00+00,2020,7930
-8009525.0807,5685676.2096,8,Vol,2020/09/04 04:00:00+00,2020,7931
-8009525.0807,5685676.2096,8,Vol,2020/09/02 04:00:00+00,2020,7932
-8009525.0807,5685676.2096,8,Vol,2020/08/31 04:00:00+00,2020,7933
-8009525.0807,5685676.2096,8,Vol,2020/08/27 04:00:00+00,2020,7934
-8009525.0807,5685676.2096,8,Vol,2020/08/23 04:00:00+00,2020,7935
-8009525.0807,5685676.2096,8,Vol,2020/08/23 04:00:00+00,2020,7936
-8009525.0807,5685676.2096,8,Vol,2020/08/22 04:00:00+00,2020,7937
-8009525.0807,5685676.2096,8,Vol,2020/08/18 04:00:00+00,2020,7938
-8009525.0807,5685676.2096,8,Vol,2020/08/17 04:00:00+00,2020,7939
-8009525.0807,5685676.2096,8,Vol,2020/08/14 04:00:00+00,2020,7940
-8009525.0807,5685676.2096,8,Vol,2020/08/13 04:00:00+00,2020,7941
-8009525.0807,5685676.2096,8,Vol,2020/08/12 04:00:00+00,2020,7942
-8009525.0807,5685676.2096,8,Vol,2020/07/22 04:00:00+00,2020,7943
-8009525.0807,5685676.2096,8,Vol,2020/07/18 04:00:00+00,2020,7944
-8009525.0807,5685676.2096,8,Vol,2020/07/12 04:00:00+00,2020,7945
-8009525.0807,5685676.2096,8,Vol,2020/07/11 04:00:00+00,2020,7946
-8009525.0807,5685676.2096,8,Vol,2020/07/10 04:00:00+00,2020,7947
-8009525.0807,5685676.2096,8,Vol,2020/07/08 04:00:00+00,2020,7948
-8009525.0807,5685676.2096,8,Vol,2020/06/28 04:00:00+00,2020,7949
-8009525.0807,5685676.2096,8,Vol,2020/06/27 04:00:00+00,2020,7950
-8009525.0807,5685676.2096,8,Vol,2020/01/14 05:00:00+00,2020,7951
-8009525.0807,5685676.2096,8,Vol,2020/01/07 05:00:00+00,2020,7952
-8009525.0807,5685676.2096,5,Méfait,2019/12/22 05:00:00+00,2019,7953
-8009525.0807,5685676.2096,8,Vol,2019/12/11 05:00:00+00,2019,7954
-8009525.0807,5685676.2096,8,Vol,2019/12/11 05:00:00+00,2019,7955
-8009525.0807,5685676.2096,8,Vol,2019/10/28 04:00:00+00,2019,7956
-8003825.7948,5685501.2395,6,Menace ou acte de violence,2022/04/06 04:00:00+00,2022,7957
-8003825.7948,5685501.2395,4,Introduction par effraction,2019/11/18 05:00:00+00,2019,7958
-7998436.217,5685669.3112,7,Voie de fait,2021/04/30 04:00:00+00,2021,7959
-8006075.1917,5685431.2796,7,Voie de fait,2022/05/15 04:00:00+00,2022,7960
-8006075.1917,5685431.2796,7,Voie de fait,2021/03/17 04:00:00+00,2021,7961
-8006075.1917,5685431.2796,7,Voie de fait,2019/11/25 05:00:00+00,2019,7962
-8006075.1917,5685431.2796,6,Menace ou acte de violence,2019/08/24 04:00:00+00,2019,7963
-8006075.1917,5685431.2796,6,Menace ou acte de violence,2019/08/06 04:00:00+00,2019,7964
-8000821.9185,5685303.4865,8,Vol,2021/10/28 04:00:00+00,2021,7965
-7998007.3961,5685707.9171,4,Introduction par effraction,2019/12/07 05:00:00+00,2019,7966
-8006598.9298,5685325.4634,5,Méfait,2020/02/15 05:00:00+00,2020,7967
-8002009.3298,5685670.5222,8,Vol,2021/01/07 05:00:00+00,2021,7968
-8002100.6102,5685486.9573,6,Menace ou acte de violence,2021/10/24 04:00:00+00,2021,7969
-8002100.6102,5685486.9573,6,Menace ou acte de violence,2020/04/05 04:00:00+00,2020,7970
-8002100.6102,5685486.9573,8,Vol,2020/04/01 04:00:00+00,2020,7971
-8002100.6102,5685486.9573,4,Introduction par effraction,2020/01/09 05:00:00+00,2020,7972
-8002100.6102,5685486.9573,7,Voie de fait,2019/08/21 04:00:00+00,2019,7973
-8002100.6102,5685486.9573,6,Menace ou acte de violence,2019/07/23 04:00:00+00,2019,7974
-7998577.1056,5685675.4966,3,Conduite avec capacités affaiblies,2020/03/14 04:00:00+00,2020,7975
-7998577.1056,5685675.4966,3,Conduite avec capacités affaiblies,2019/09/05 04:00:00+00,2019,7976
-8001816.2369,5685489.0082,3,Conduite avec capacités affaiblies,2019/08/31 04:00:00+00,2019,7977
-8001816.2369,5685489.0082,5,Méfait,2019/08/25 04:00:00+00,2019,7978
-8018486.9825,5685320.6133,7,Voie de fait,2019/07/20 04:00:00+00,2019,7979
-8004531.5685,5685771.396,4,Introduction par effraction,2019/09/27 04:00:00+00,2019,7980
-8002476.6109,5685444.5634,8,Vol,2022/06/26 04:00:00+00,2022,7981
-8002476.6109,5685444.5634,8,Vol,2022/06/11 04:00:00+00,2022,7982
-8002476.6109,5685444.5634,8,Vol,2022/05/13 04:00:00+00,2022,7983
-8002476.6109,5685444.5634,8,Vol,2022/04/25 04:00:00+00,2022,7984
-8002476.6109,5685444.5634,5,Méfait,2022/04/04 04:00:00+00,2022,7985
-8002476.6109,5685444.5634,7,Voie de fait,2022/03/06 05:00:00+00,2022,7986
-8002476.6109,5685444.5634,8,Vol,2021/11/23 05:00:00+00,2021,7987
-8002476.6109,5685444.5634,8,Vol,2021/06/12 04:00:00+00,2021,7988
-8002476.6109,5685444.5634,8,Vol,2021/05/21 04:00:00+00,2021,7989
-8002476.6109,5685444.5634,7,Voie de fait,2021/04/28 04:00:00+00,2021,7990
-8002476.6109,5685444.5634,4,Introduction par effraction,2021/03/16 04:00:00+00,2021,7991
-8002476.6109,5685444.5634,8,Vol,2021/02/13 05:00:00+00,2021,7992
-8002476.6109,5685444.5634,8,Vol,2020/08/15 04:00:00+00,2020,7993
-8002476.6109,5685444.5634,5,Méfait,2020/08/03 04:00:00+00,2020,7994
-8002476.6109,5685444.5634,8,Vol,2019/09/07 04:00:00+00,2019,7995
-8002476.6109,5685444.5634,5,Méfait,2019/08/23 04:00:00+00,2019,7996
-8005045.6085,5685646.7964,6,Menace ou acte de violence,2020/05/14 04:00:00+00,2020,7997
-7999669.6174,5685781.1333,4,Introduction par effraction,2020/08/03 04:00:00+00,2020,7998
-8001816.2369,5685489.0082,8,Vol,2022/06/11 04:00:00+00,2022,7999
-8001816.2369,5685489.0082,6,Menace ou acte de violence,2020/09/03 04:00:00+00,2020,8000
-7997651.1211,5685662.532,7,Voie de fait,2022/06/07 04:00:00+00,2022,8001
-7997651.1211,5685662.532,7,Voie de fait,2022/03/14 04:00:00+00,2022,8002
-8010951.7758,5685441.4705,3,Conduite avec capacités affaiblies,2019/07/06 04:00:00+00,2019,8003
-8003825.7948,5685501.2395,4,Introduction par effraction,2020/03/17 04:00:00+00,2020,8004
-8003232.4043,5685538.5252,4,Introduction par effraction,2021/02/05 05:00:00+00,2021,8005
-8008112.4157,5685453.9189,3,Conduite avec capacités affaiblies,2022/05/26 04:00:00+00,2022,8006
-7998205.7871,5685666.0575,3,Conduite avec capacités affaiblies,2019/11/30 05:00:00+00,2019,8007
-8006165.3977,5685601.3438,8,Vol,2022/03/14 04:00:00+00,2022,8008
-8005346.6732,5685785.6018,8,Vol,2020/12/10 05:00:00+00,2020,8009
-8010953.2103,5685457.1331,3,Conduite avec capacités affaiblies,2019/12/13 05:00:00+00,2019,8010
-8010520.6693,5685599.6975,5,Méfait,2021/03/18 04:00:00+00,2021,8011
-8010520.6693,5685599.6975,8,Vol,2020/12/04 05:00:00+00,2020,8012
-8002100.6102,5685486.9573,8,Vol,2020/10/07 04:00:00+00,2020,8013
-8005937.5231,5685419.8982,6,Menace ou acte de violence,2020/11/15 05:00:00+00,2020,8014
-8004043.8171,5685578.1558,3,Conduite avec capacités affaiblies,2019/12/14 05:00:00+00,2019,8015
-8000821.9185,5685303.4865,8,Vol,2020/04/16 04:00:00+00,2020,8016
-8002294.1444,5685509.8496,4,Introduction par effraction,2020/03/13 04:00:00+00,2020,8017
-8002294.1444,5685509.8496,4,Introduction par effraction,2020/03/05 05:00:00+00,2020,8018
-8002294.1444,5685509.8496,5,Méfait,2020/03/04 05:00:00+00,2020,8019
-7998577.1056,5685675.4966,3,Conduite avec capacités affaiblies,2019/11/25 05:00:00+00,2019,8020
-7999794.2013,5685736.7878,6,Menace ou acte de violence,2022/03/28 04:00:00+00,2022,8021
-8001525.3396,5685775.0933,4,Introduction par effraction,2019/11/02 04:00:00+00,2019,8022
-8009131.3252,5685573.982,8,Vol,2020/06/12 04:00:00+00,2020,8023
-8002294.1444,5685509.8496,7,Voie de fait,2021/06/20 04:00:00+00,2021,8024
-8002294.1444,5685509.8496,7,Voie de fait,2021/04/28 04:00:00+00,2021,8025
-8002294.1444,5685509.8496,7,Voie de fait,2020/01/24 05:00:00+00,2020,8026
-8002009.3298,5685670.5222,4,Introduction par effraction,2019/11/15 05:00:00+00,2019,8027
-8006165.3977,5685601.3438,5,Méfait,2020/02/15 05:00:00+00,2020,8028
-8001174.1139,5685776.8465,7,Voie de fait,2020/08/31 04:00:00+00,2020,8029
-8000603.2215,5685990.6609,8,Vol,2021/08/13 04:00:00+00,2021,8030
-8000485.1954,5685991.2509,8,Vol,2020/09/06 04:00:00+00,2020,8031
-8002388.1824,5685704.7192,8,Vol,2021/03/29 04:00:00+00,2021,8032
-8008580.8754,5685331.7541,7,Voie de fait,2019/07/18 04:00:00+00,2019,8033
-8004531.5685,5685771.396,5,Méfait,2020/02/16 05:00:00+00,2020,8034
-8004531.5685,5685771.396,7,Voie de fait,2020/01/08 05:00:00+00,2020,8035
-8004738.362,5685642.2089,8,Vol,2021/05/31 04:00:00+00,2021,8036
-8003342.6842,5685688.0075,8,Vol,2021/11/01 04:00:00+00,2021,8037
-8003259.6788,5685575.3084,5,Méfait,2022/03/12 05:00:00+00,2022,8038
-8003259.6788,5685575.3084,8,Vol,2021/02/06 05:00:00+00,2021,8039
-8003259.6788,5685575.3084,5,Méfait,2020/08/15 04:00:00+00,2020,8040
-8003259.6788,5685575.3084,6,Menace ou acte de violence,2019/09/05 04:00:00+00,2019,8041
-8002009.3298,5685670.5222,4,Introduction par effraction,2020/10/05 04:00:00+00,2020,8042
-8002009.3298,5685670.5222,7,Voie de fait,2019/09/04 04:00:00+00,2019,8043
-8002009.3298,5685670.5222,6,Menace ou acte de violence,2019/08/14 04:00:00+00,2019,8044
-8001649.0493,5685774.3917,3,Conduite avec capacités affaiblies,2021/04/22 04:00:00+00,2021,8045
-8005045.6085,5685646.7964,4,Introduction par effraction,2021/04/28 04:00:00+00,2021,8046
