REF_DATE;GEO;DGUID;Custodial and community admissions;UOM;UOM_ID;SCALAR_FACTOR;SCALAR_ID;VECTOR;COORDINATE;VALUE;STATUS;SYMBOL;TERMINATED;DECIMALS
2011/2012;Alberta;2016A000248;Other custodial statuses;Number;223;units;0;v80747921;10.4;0;;;;0
2011/2012;Alberta;2016A000248;Total community admissions;Number;223;units;0;v80747922;10.5;18723;;;;0
2011/2012;Alberta;2016A000248;Probation and conditional sentences;Number;223;units;0;v80747923;10.6;9878;;;;0
2011/2012;Alberta;2016A000248;Probation;Number;223;units;0;v80747924;10.7;8487;;;;0
2011/2012;Alberta;2016A000248;Conditional sentence;Number;223;units;0;v80747925;10.8;1391;;;;0
2011/2012;Alberta;2016A000248;Other community programs;Number;223;units;0;v80747926;10.9;8845;;;;0
2011/2012;Alberta;2016A000248;Unknown community admissions;Number;223;units;0;v80747927;10.10;0;;;;0
2011/2012;British Columbia;2016A000259;Total custodial admissions;Number;223;units;0;v80747929;11.1;23130;;;;0
2011/2012;British Columbia;2016A000259;Sentenced;Number;223;units;0;v80747930;11.2;8924;;;;0
2011/2012;British Columbia;2016A000259;Remand;Number;223;units;0;v80747931;11.3;12726;;;;0
2011/2012;British Columbia;2016A000259;Other custodial statuses;Number;223;units;0;v80747932;11.4;1480;;;;0
2011/2012;British Columbia;2016A000259;Total community admissions;Number;223;units;0;v80747933;11.5;32359;;;;0
2011/2012;British Columbia;2016A000259;Probation and conditional sentences;Number;223;units;0;v80747934;11.6;12872;;;;0
2011/2012;British Columbia;2016A000259;Probation;Number;223;units;0;v80747935;11.7;9896;;;;0
2011/2012;British Columbia;2016A000259;Conditional sentence;Number;223;units;0;v80747936;11.8;2976;;;;0
2011/2012;British Columbia;2016A000259;Other community programs;Number;223;units;0;v80747937;11.9;19487;;;;0
2011/2012;British Columbia;2016A000259;Unknown community admissions;Number;223;units;0;v80747938;11.10;0;;;;0
2011/2012;Yukon;2016A000260;Total custodial admissions;Number;223;units;0;v80747940;12.1;707;;;;0
2011/2012;Yukon;2016A000260;Sentenced;Number;223;units;0;v80747941;12.2;234;;;;0
2011/2012;Yukon;2016A000260;Remand;Number;223;units;0;v80747942;12.3;464;;;;0
2011/2012;Yukon;2016A000260;Other custodial statuses;Number;223;units;0;v80747943;12.4;9;;;;0
2011/2012;Yukon;2016A000260;Total community admissions;Number;223;units;0;v80747944;12.5;953;;;;0
2011/2012;Yukon;2016A000260;Probation and conditional sentences;Number;223;units;0;v80747945;12.6;399;;;;0
2011/2012;Yukon;2016A000260;Probation;Number;223;units;0;v80747946;12.7;326;;;;0
2011/2012;Yukon;2016A000260;Conditional sentence;Number;223;units;0;v80747947;12.8;73;;;;0
2011/2012;Yukon;2016A000260;Other community programs;Number;223;units;0;v80747948;12.9;554;;;;0
2011/2012;Yukon;2016A000260;Unknown community admissions;Number;223;units;0;v80747949;12.10;0;;;;0
2011/2012;Northwest Territories;2016A000261;Total custodial admissions;Number;223;units;0;v80747962;14.1;1171;;;;0
2011/2012;Northwest Territories;2016A000261;Sentenced;Number;223;units;0;v80747963;14.2;595;;;;0
2011/2012;Northwest Territories;2016A000261;Remand;Number;223;units;0;v80747964;14.3;576;;;;0
2011/2012;Northwest Territories;2016A000261;Other custodial statuses;Number;223;units;0;v80747965;14.4;;..;;;0
2011/2012;Northwest Territories;2016A000261;Total community admissions;Number;223;units;0;v80747966;14.5;547;;;;0
2011/2012;Northwest Territories;2016A000261;Probation and conditional sentences;Number;223;units;0;v80747967;14.6;506;;;;0
2011/2012;Northwest Territories;2016A000261;Probation;Number;223;units;0;v80747968;14.7;462;;;;0
2011/2012;Northwest Territories;2016A000261;Conditional sentence;Number;223;units;0;v80747969;14.8;44;;;;0
2011/2012;Northwest Territories;2016A000261;Other community programs;Number;223;units;0;v80747970;14.9;41;;;;0
2011/2012;Northwest Territories;2016A000261;Unknown community admissions;Number;223;units;0;v80747971;14.10;0;;;;0
2011/2012;Nunavut;2016A000262;Total custodial admissions;Number;223;units;0;v80747973;15.1;762;;;;0
2011/2012;Nunavut;2016A000262;Sentenced;Number;223;units;0;v80747974;15.2;417;;;;0
2011/2012;Nunavut;2016A000262;Remand;Number;223;units;0;v80747975;15.3;345;;;;0
2011/2012;Nunavut;2016A000262;Total community admissions;Number;223;units;0;v80747977;15.5;947;;;;0
2011/2012;Nunavut;2016A000262;Probation and conditional sentences;Number;223;units;0;v80747978;15.6;361;;;;0
2011/2012;Nunavut;2016A000262;Probation;Number;223;units;0;v80747979;15.7;305;;;;0
2011/2012;Nunavut;2016A000262;Conditional sentence;Number;223;units;0;v80747980;15.8;56;;;;0
2011/2012;Nunavut;2016A000262;Other community programs;Number;223;units;0;v80747981;15.9;581;;;;0
2011/2012;Nunavut;2016A000262;Unknown community admissions;Number;223;units;0;v80747982;15.10;5;;;;0
2012/2013;Provinces and territories;2016A000011124;Total custodial admissions;Number;223;units;0;v80747819;1.1;208444;;;;0
2012/2013;Provinces and territories;2016A000011124;Sentenced;Number;223;units;0;v80747820;1.2;65922;;;;0
2012/2013;Provinces and territories;2016A000011124;Remand;Number;223;units;0;v80747821;1.3;123736;;;;0
2012/2013;Provinces and territories;2016A000011124;Other custodial statuses;Number;223;units;0;v80747822;1.4;18786;;;;0
2012/2013;Provinces and territories;2016A000011124;Total community admissions;Number;223;units;0;v80747823;1.5;127124;;;;0
2012/2013;Provinces and territories;2016A000011124;Probation and conditional sentences;Number;223;units;0;v80747824;1.6;88450;;;;0
2012/2013;Provinces and territories;2016A000011124;Probation;Number;223;units;0;v80747825;1.7;72725;;;;0
2012/2013;Provinces and territories;2016A000011124;Conditional sentence;Number;223;units;0;v80747826;1.8;15725;;;;0
2012/2013;Provinces and territories;2016A000011124;Other community programs;Number;223;units;0;v80747827;1.9;38669;;;;0
2012/2013;Provinces and territories;2016A000011124;Unknown community admissions;Number;223;units;0;v80747828;1.10;5;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Total custodial admissions;Number;223;units;0;v80747830;2.1;1896;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Sentenced;Number;223;units;0;v80747831;2.2;1110;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Remand;Number;223;units;0;v80747832;2.3;674;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Other custodial statuses;Number;223;units;0;v80747833;2.4;112;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Total community admissions;Number;223;units;0;v80747834;2.5;1935;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Probation and conditional sentences;Number;223;units;0;v80747835;2.6;1935;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Probation;Number;223;units;0;v80747836;2.7;1514;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Conditional sentence;Number;223;units;0;v80747837;2.8;421;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Other community programs;Number;223;units;0;v80747838;2.9;0;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Unknown community admissions;Number;223;units;0;v80747839;2.10;0;;;;0
2012/2013;Prince Edward Island;2016A000211;Total custodial admissions;Number;223;units;0;v80747841;3.1;799;;;;0
2012/2013;Prince Edward Island;2016A000211;Sentenced;Number;223;units;0;v80747842;3.2;608;;;;0
2012/2013;Prince Edward Island;2016A000211;Remand;Number;223;units;0;v80747843;3.3;189;;;;0
2012/2013;Prince Edward Island;2016A000211;Other custodial statuses;Number;223;units;0;v80747844;3.4;2;;;;0
2012/2013;Prince Edward Island;2016A000211;Total community admissions;Number;223;units;0;v80747845;3.5;1120;;;;0
2012/2013;Prince Edward Island;2016A000211;Probation and conditional sentences;Number;223;units;0;v80747846;3.6;927;;;;0
2012/2013;Prince Edward Island;2016A000211;Probation;Number;223;units;0;v80747847;3.7;908;;;;0
2012/2013;Prince Edward Island;2016A000211;Conditional sentence;Number;223;units;0;v80747848;3.8;19;;;;0
2012/2013;Prince Edward Island;2016A000211;Other community programs;Number;223;units;0;v80747849;3.9;190;;;;0
2012/2013;Prince Edward Island;2016A000211;Unknown community admissions;Number;223;units;0;v80747850;3.10;3;;;;0
2012/2013;Nova Scotia;2016A000212;Total custodial admissions;Number;223;units;0;v80747852;4.1;5433;;;;0
2012/2013;Nova Scotia;2016A000212;Sentenced;Number;223;units;0;v80747853;4.2;2080;;;;0
2012/2013;Nova Scotia;2016A000212;Remand;Number;223;units;0;v80747854;4.3;3055;;;;0
2012/2013;Nova Scotia;2016A000212;Other custodial statuses;Number;223;units;0;v80747855;4.4;298;;;;0
2012/2013;Nova Scotia;2016A000212;Total community admissions;Number;223;units;0;v80747856;4.5;5177;;;;0
2012/2013;Nova Scotia;2016A000212;Probation and conditional sentences;Number;223;units;0;v80747857;4.6;3714;;;;0
2012/2013;Nova Scotia;2016A000212;Probation;Number;223;units;0;v80747858;4.7;2909;;;;0
2012/2013;Nova Scotia;2016A000212;Conditional sentence;Number;223;units;0;v80747859;4.8;805;;;;0
2012/2013;Nova Scotia;2016A000212;Other community programs;Number;223;units;0;v80747860;4.9;1463;;;;0
2012/2013;Nova Scotia;2016A000212;Unknown community admissions;Number;223;units;0;v80747861;4.10;0;;;;0
2012/2013;New Brunswick;2016A000213;Total custodial admissions;Number;223;units;0;v80747863;5.1;5220;;;;0
2012/2013;New Brunswick;2016A000213;Sentenced;Number;223;units;0;v80747864;5.2;2590;;;;0
2012/2013;New Brunswick;2016A000213;Remand;Number;223;units;0;v80747865;5.3;2240;;;;0
2012/2013;New Brunswick;2016A000213;Other custodial statuses;Number;223;units;0;v80747866;5.4;390;;;;0
2012/2013;New Brunswick;2016A000213;Total community admissions;Number;223;units;0;v80747867;5.5;2806;;;;0
2012/2013;New Brunswick;2016A000213;Probation and conditional sentences;Number;223;units;0;v80747868;5.6;2330;;;;0
2012/2013;New Brunswick;2016A000213;Probation;Number;223;units;0;v80747869;5.7;1767;;;;0
2012/2013;New Brunswick;2016A000213;Conditional sentence;Number;223;units;0;v80747870;5.8;563;;;;0
2012/2013;New Brunswick;2016A000213;Other community programs;Number;223;units;0;v80747871;5.9;476;;;;0
2012/2013;New Brunswick;2016A000213;Unknown community admissions;Number;223;units;0;v80747872;5.10;0;;;;0
2012/2013;Quebec;2016A000224;Total custodial admissions;Number;223;units;0;v80747874;6.1;42720;;;;0
2012/2013;Quebec;2016A000224;Sentenced;Number;223;units;0;v80747875;6.2;8416;;;;0
2012/2013;Quebec;2016A000224;Remand;Number;223;units;0;v80747876;6.3;30989;;;;0
2012/2013;Quebec;2016A000224;Other custodial statuses;Number;223;units;0;v80747877;6.4;3315;;;;0
2012/2013;Quebec;2016A000224;Total community admissions;Number;223;units;0;v80747878;6.5;22511;;;;0
2012/2013;Quebec;2016A000224;Probation and conditional sentences;Number;223;units;0;v80747879;6.6;12673;;;;0
2012/2013;Quebec;2016A000224;Probation;Number;223;units;0;v80747880;6.7;9381;;;;0
2012/2013;Quebec;2016A000224;Conditional sentence;Number;223;units;0;v80747881;6.8;3292;;;;0
2012/2013;Quebec;2016A000224;Other community programs;Number;223;units;0;v80747882;6.9;9838;;;;0
2012/2013;Quebec;2016A000224;Unknown community admissions;Number;223;units;0;v80747883;6.10;0;;;;0
2012/2013;Ontario;2016A000235;Total custodial admissions;Number;223;units;0;v80747885;7.1;88331;;;;0
2012/2013;Ontario;2016A000235;Sentenced;Number;223;units;0;v80747886;7.2;30349;;;;0
2012/2013;Ontario;2016A000235;Remand;Number;223;units;0;v80747887;7.3;52744;;;;0
2012/2013;Ontario;2016A000235;Other custodial statuses;Number;223;units;0;v80747888;7.4;5238;;;;0
2012/2013;Ontario;2016A000235;Total community admissions;Number;223;units;0;v80747889;7.5;38764;;;;0
2012/2013;Ontario;2016A000235;Probation and conditional sentences;Number;223;units;0;v80747890;7.6;38460;;;;0
2012/2013;Ontario;2016A000235;Probation;Number;223;units;0;v80747891;7.7;33711;;;;0
2012/2013;Ontario;2016A000235;Conditional sentence;Number;223;units;0;v80747892;7.8;4749;;;;0
2012/2013;Ontario;2016A000235;Other community programs;Number;223;units;0;v80747893;7.9;304;;;;0
2012/2013;Ontario;2016A000235;Unknown community admissions;Number;223;units;0;v80747894;7.10;0;;;;0
2012/2013;Manitoba;2016A000246;Total custodial admissions;Number;223;units;0;v80747896;8.1;27376;;;;0
2012/2013;Manitoba;2016A000246;Sentenced;Number;223;units;0;v80747897;8.2;6220;;;;0
2012/2013;Manitoba;2016A000246;Remand;Number;223;units;0;v80747898;8.3;13351;;;;0
2012/2013;Manitoba;2016A000246;Other custodial statuses;Number;223;units;0;v80747899;8.4;7805;;;;0
2012/2013;Manitoba;2016A000246;Total community admissions;Number;223;units;0;v80747900;8.5;11055;;;;0
2012/2013;Manitoba;2016A000246;Probation and conditional sentences;Number;223;units;0;v80747901;8.6;9020;;;;0
2012/2013;Manitoba;2016A000246;Probation;Number;223;units;0;v80747902;8.7;7917;;;;0
2012/2013;Manitoba;2016A000246;Conditional sentence;Number;223;units;0;v80747903;8.8;1103;;;;0
2012/2013;Manitoba;2016A000246;Other community programs;Number;223;units;0;v80747904;8.9;2035;;;;0
2012/2013;Manitoba;2016A000246;Unknown community admissions;Number;223;units;0;v80747905;8.10;0;;;;0
2012/2013;Saskatchewan;2016A000247;Total custodial admissions;Number;223;units;0;v80747907;9.1;11340;;;;0
2012/2013;Saskatchewan;2016A000247;Sentenced;Number;223;units;0;v80747908;9.2;4418;;;;0
2012/2013;Saskatchewan;2016A000247;Remand;Number;223;units;0;v80747909;9.3;6722;;;;0
2012/2013;Saskatchewan;2016A000247;Other custodial statuses;Number;223;units;0;v80747910;9.4;200;;;;0
2012/2013;Saskatchewan;2016A000247;Total community admissions;Number;223;units;0;v80747911;9.5;9826;;;;0
2012/2013;Saskatchewan;2016A000247;Probation and conditional sentences;Number;223;units;0;v80747912;9.6;5747;;;;0
2012/2013;Saskatchewan;2016A000247;Probation;Number;223;units;0;v80747913;9.7;4125;;;;0
2012/2013;Saskatchewan;2016A000247;Conditional sentence;Number;223;units;0;v80747914;9.8;1622;;;;0
2012/2013;Saskatchewan;2016A000247;Other community programs;Number;223;units;0;v80747915;9.9;4079;;;;0
2012/2013;Saskatchewan;2016A000247;Unknown community admissions;Number;223;units;0;v80747916;9.10;0;;;;0
2012/2013;Alberta;2016A000248;Total custodial admissions;Number;223;units;0;v80747918;10.1;;..;;;0
2012/2013;Alberta;2016A000248;Sentenced;Number;223;units;0;v80747919;10.2;;..;;;0
2012/2013;Alberta;2016A000248;Remand;Number;223;units;0;v80747920;10.3;;..;;;0
2012/2013;Alberta;2016A000248;Other custodial statuses;Number;223;units;0;v80747921;10.4;;..;;;0
2012/2013;Alberta;2016A000248;Total community admissions;Number;223;units;0;v80747922;10.5;;..;;;0
2012/2013;Alberta;2016A000248;Probation and conditional sentences;Number;223;units;0;v80747923;10.6;;..;;;0
2012/2013;Alberta;2016A000248;Probation;Number;223;units;0;v80747924;10.7;;..;;;0
2012/2013;Alberta;2016A000248;Conditional sentence;Number;223;units;0;v80747925;10.8;;..;;;0
2012/2013;Alberta;2016A000248;Other community programs;Number;223;units;0;v80747926;10.9;;..;;;0
2012/2013;Alberta;2016A000248;Unknown community admissions;Number;223;units;0;v80747927;10.10;;..;;;0
2012/2013;British Columbia;2016A000259;Total custodial admissions;Number;223;units;0;v80747929;11.1;22611;;;;0
2012/2013;British Columbia;2016A000259;Sentenced;Number;223;units;0;v80747930;11.2;8907;;;;0
2012/2013;British Columbia;2016A000259;Remand;Number;223;units;0;v80747931;11.3;12289;;;;0
2012/2013;British Columbia;2016A000259;Other custodial statuses;Number;223;units;0;v80747932;11.4;1415;;;;0
2012/2013;British Columbia;2016A000259;Total community admissions;Number;223;units;0;v80747933;11.5;31359;;;;0
2012/2013;British Columbia;2016A000259;Probation and conditional sentences;Number;223;units;0;v80747934;11.6;12370;;;;0
2012/2013;British Columbia;2016A000259;Probation;Number;223;units;0;v80747935;11.7;9425;;;;0
2012/2013;British Columbia;2016A000259;Conditional sentence;Number;223;units;0;v80747936;11.8;2945;;;;0
2012/2013;British Columbia;2016A000259;Other community programs;Number;223;units;0;v80747937;11.9;18989;;;;0
2012/2013;British Columbia;2016A000259;Unknown community admissions;Number;223;units;0;v80747938;11.10;0;;;;0
2012/2013;Yukon;2016A000260;Total custodial admissions;Number;223;units;0;v80747940;12.1;807;;;;0
2012/2013;Yukon;2016A000260;Sentenced;Number;223;units;0;v80747941;12.2;272;;;;0
2012/2013;Yukon;2016A000260;Remand;Number;223;units;0;v80747942;12.3;524;;;;0
2012/2013;Yukon;2016A000260;Other custodial statuses;Number;223;units;0;v80747943;12.4;11;;;;0
2012/2013;Yukon;2016A000260;Total community admissions;Number;223;units;0;v80747944;12.5;1136;;;;0
2012/2013;Yukon;2016A000260;Probation and conditional sentences;Number;223;units;0;v80747945;12.6;410;;;;0
2012/2013;Yukon;2016A000260;Probation;Number;223;units;0;v80747946;12.7;322;;;;0
2012/2013;Yukon;2016A000260;Conditional sentence;Number;223;units;0;v80747947;12.8;88;;;;0
2012/2013;Yukon;2016A000260;Other community programs;Number;223;units;0;v80747948;12.9;726;;;;0
2012/2013;Yukon;2016A000260;Unknown community admissions;Number;223;units;0;v80747949;12.10;0;;;;0
2012/2013;Northwest Territories;2016A000261;Total custodial admissions;Number;223;units;0;v80747962;14.1;1043;;;;0
2012/2013;Northwest Territories;2016A000261;Sentenced;Number;223;units;0;v80747963;14.2;523;;;;0
2012/2013;Northwest Territories;2016A000261;Remand;Number;223;units;0;v80747964;14.3;520;;;;0
2012/2013;Northwest Territories;2016A000261;Other custodial statuses;Number;223;units;0;v80747965;14.4;;..;;;0
2012/2013;Northwest Territories;2016A000261;Total community admissions;Number;223;units;0;v80747966;14.5;483;;;;0
2012/2013;Northwest Territories;2016A000261;Probation and conditional sentences;Number;223;units;0;v80747967;14.6;443;;;;0
2012/2013;Northwest Territories;2016A000261;Probation;Number;223;units;0;v80747968;14.7;397;;;;0
2012/2013;Northwest Territories;2016A000261;Conditional sentence;Number;223;units;0;v80747969;14.8;46;;;;0
2012/2013;Northwest Territories;2016A000261;Other community programs;Number;223;units;0;v80747970;14.9;40;;;;0
2012/2013;Northwest Territories;2016A000261;Unknown community admissions;Number;223;units;0;v80747971;14.10;0;;;;0
2012/2013;Nunavut;2016A000262;Total custodial admissions;Number;223;units;0;v80747973;15.1;868;;;;0
2012/2013;Nunavut;2016A000262;Sentenced;Number;223;units;0;v80747974;15.2;429;;;;0
2012/2013;Nunavut;2016A000262;Remand;Number;223;units;0;v80747975;15.3;439;;;;0
2012/2013;Nunavut;2016A000262;Total community admissions;Number;223;units;0;v80747977;15.5;952;;;;0
2012/2013;Nunavut;2016A000262;Probation and conditional sentences;Number;223;units;0;v80747978;15.6;421;;;;0
2012/2013;Nunavut;2016A000262;Probation;Number;223;units;0;v80747979;15.7;349;;;;0
2012/2013;Nunavut;2016A000262;Conditional sentence;Number;223;units;0;v80747980;15.8;72;;;;0
2012/2013;Nunavut;2016A000262;Other community programs;Number;223;units;0;v80747981;15.9;529;;;;0
2012/2013;Nunavut;2016A000262;Unknown community admissions;Number;223;units;0;v80747982;15.10;2;;;;0
2013/2014;Provinces and territories;2016A000011124;Total custodial admissions;Number;223;units;0;v80747819;1.1;201099;;;;0
2013/2014;Provinces and territories;2016A000011124;Sentenced;Number;223;units;0;v80747820;1.2;64604;;;;0
2013/2014;Provinces and territories;2016A000011124;Remand;Number;223;units;0;v80747821;1.3;118512;;;;0
2013/2014;Provinces and territories;2016A000011124;Other custodial statuses;Number;223;units;0;v80747822;1.4;17983;;;;0
2013/2014;Provinces and territories;2016A000011124;Total community admissions;Number;223;units;0;v80747823;1.5;124850;;;;0
2013/2014;Provinces and territories;2016A000011124;Probation and conditional sentences;Number;223;units;0;v80747824;1.6;85041;;;;0
2013/2014;Provinces and territories;2016A000011124;Probation;Number;223;units;0;v80747825;1.7;70418;;;;0
2013/2014;Provinces and territories;2016A000011124;Conditional sentence;Number;223;units;0;v80747826;1.8;14623;;;;0
2013/2014;Provinces and territories;2016A000011124;Other community programs;Number;223;units;0;v80747827;1.9;39805;;;;0
2013/2014;Provinces and territories;2016A000011124;Unknown community admissions;Number;223;units;0;v80747828;1.10;4;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Total custodial admissions;Number;223;units;0;v80747830;2.1;1901;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Sentenced;Number;223;units;0;v80747831;2.2;1085;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Remand;Number;223;units;0;v80747832;2.3;719;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Other custodial statuses;Number;223;units;0;v80747833;2.4;97;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Total community admissions;Number;223;units;0;v80747834;2.5;1863;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Probation and conditional sentences;Number;223;units;0;v80747835;2.6;1863;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Probation;Number;223;units;0;v80747836;2.7;1427;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Conditional sentence;Number;223;units;0;v80747837;2.8;436;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Other community programs;Number;223;units;0;v80747838;2.9;0;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Unknown community admissions;Number;223;units;0;v80747839;2.10;0;;;;0
2013/2014;Prince Edward Island;2016A000211;Total custodial admissions;Number;223;units;0;v80747841;3.1;779;;;;0
2013/2014;Prince Edward Island;2016A000211;Sentenced;Number;223;units;0;v80747842;3.2;562;;;;0
2013/2014;Prince Edward Island;2016A000211;Remand;Number;223;units;0;v80747843;3.3;216;;;;0
2013/2014;Prince Edward Island;2016A000211;Other custodial statuses;Number;223;units;0;v80747844;3.4;1;;;;0
2013/2014;Prince Edward Island;2016A000211;Total community admissions;Number;223;units;0;v80747845;3.5;1120;;;;0
2013/2014;Prince Edward Island;2016A000211;Probation and conditional sentences;Number;223;units;0;v80747846;3.6;931;;;;0
2013/2014;Prince Edward Island;2016A000211;Probation;Number;223;units;0;v80747847;3.7;912;;;;0
2013/2014;Prince Edward Island;2016A000211;Conditional sentence;Number;223;units;0;v80747848;3.8;19;;;;0
2013/2014;Prince Edward Island;2016A000211;Other community programs;Number;223;units;0;v80747849;3.9;189;;;;0
2013/2014;Prince Edward Island;2016A000211;Unknown community admissions;Number;223;units;0;v80747850;3.10;0;;;;0
2013/2014;Nova Scotia;2016A000212;Total custodial admissions;Number;223;units;0;v80747852;4.1;5403;;;;0
2013/2014;Nova Scotia;2016A000212;Sentenced;Number;223;units;0;v80747853;4.2;2053;;;;0
2013/2014;Nova Scotia;2016A000212;Remand;Number;223;units;0;v80747854;4.3;3093;;;;0
2013/2014;Nova Scotia;2016A000212;Other custodial statuses;Number;223;units;0;v80747855;4.4;257;;;;0
2013/2014;Nova Scotia;2016A000212;Total community admissions;Number;223;units;0;v80747856;4.5;4804;;;;0
2013/2014;Nova Scotia;2016A000212;Probation and conditional sentences;Number;223;units;0;v80747857;4.6;3634;;;;0
2013/2014;Nova Scotia;2016A000212;Probation;Number;223;units;0;v80747858;4.7;2863;;;;0
2013/2014;Nova Scotia;2016A000212;Conditional sentence;Number;223;units;0;v80747859;4.8;771;;;;0
2013/2014;Nova Scotia;2016A000212;Other community programs;Number;223;units;0;v80747860;4.9;1170;;;;0
2013/2014;Nova Scotia;2016A000212;Unknown community admissions;Number;223;units;0;v80747861;4.10;0;;;;0
2013/2014;New Brunswick;2016A000213;Total custodial admissions;Number;223;units;0;v80747863;5.1;4799;;;;0
2013/2014;New Brunswick;2016A000213;Sentenced;Number;223;units;0;v80747864;5.2;2278;;;;0
2013/2014;New Brunswick;2016A000213;Remand;Number;223;units;0;v80747865;5.3;2054;;;;0
2013/2014;New Brunswick;2016A000213;Other custodial statuses;Number;223;units;0;v80747866;5.4;467;;;;0
2013/2014;New Brunswick;2016A000213;Total community admissions;Number;223;units;0;v80747867;5.5;2587;;;;0
2013/2014;New Brunswick;2016A000213;Probation and conditional sentences;Number;223;units;0;v80747868;5.6;2165;;;;0
2013/2014;New Brunswick;2016A000213;Probation;Number;223;units;0;v80747869;5.7;1677;;;;0
2013/2014;New Brunswick;2016A000213;Conditional sentence;Number;223;units;0;v80747870;5.8;488;;;;0
2013/2014;New Brunswick;2016A000213;Other community programs;Number;223;units;0;v80747871;5.9;422;;;;0
2013/2014;New Brunswick;2016A000213;Unknown community admissions;Number;223;units;0;v80747872;5.10;0;;;;0
2013/2014;Quebec;2016A000224;Total custodial admissions;Number;223;units;0;v80747874;6.1;43561;;;;0
2013/2014;Quebec;2016A000224;Sentenced;Number;223;units;0;v80747875;6.2;9752;;;;0
2013/2014;Quebec;2016A000224;Remand;Number;223;units;0;v80747876;6.3;30556;;;;0
2013/2014;Quebec;2016A000224;Other custodial statuses;Number;223;units;0;v80747877;6.4;3253;;;;0
2013/2014;Quebec;2016A000224;Total community admissions;Number;223;units;0;v80747878;6.5;23381;;;;0
2013/2014;Quebec;2016A000224;Probation and conditional sentences;Number;223;units;0;v80747879;6.6;12311;;;;0
2013/2014;Quebec;2016A000224;Probation;Number;223;units;0;v80747880;6.7;9295;;;;0
2013/2014;Quebec;2016A000224;Conditional sentence;Number;223;units;0;v80747881;6.8;3016;;;;0
2013/2014;Quebec;2016A000224;Other community programs;Number;223;units;0;v80747882;6.9;11070;;;;0
2013/2014;Quebec;2016A000224;Unknown community admissions;Number;223;units;0;v80747883;6.10;0;;;;0
2013/2014;Ontario;2016A000235;Total custodial admissions;Number;223;units;0;v80747885;7.1;80700;;;;0
2013/2014;Ontario;2016A000235;Sentenced;Number;223;units;0;v80747886;7.2;27724;;;;0
2013/2014;Ontario;2016A000235;Remand;Number;223;units;0;v80747887;7.3;48328;;;;0
2013/2014;Ontario;2016A000235;Other custodial statuses;Number;223;units;0;v80747888;7.4;4648;;;;0
2013/2014;Ontario;2016A000235;Total community admissions;Number;223;units;0;v80747889;7.5;36131;;;;0
2013/2014;Ontario;2016A000235;Probation and conditional sentences;Number;223;units;0;v80747890;7.6;35772;;;;0
2013/2014;Ontario;2016A000235;Probation;Number;223;units;0;v80747891;7.7;31501;;;;0
2013/2014;Ontario;2016A000235;Conditional sentence;Number;223;units;0;v80747892;7.8;4271;;;;0
2013/2014;Ontario;2016A000235;Other community programs;Number;223;units;0;v80747893;7.9;359;;;;0
2013/2014;Ontario;2016A000235;Unknown community admissions;Number;223;units;0;v80747894;7.10;0;;;;0
2013/2014;Manitoba;2016A000246;Total custodial admissions;Number;223;units;0;v80747896;8.1;27082;;;;0
2013/2014;Manitoba;2016A000246;Sentenced;Number;223;units;0;v80747897;8.2;6316;;;;0
2013/2014;Manitoba;2016A000246;Remand;Number;223;units;0;v80747898;8.3;13123;;;;0
2013/2014;Manitoba;2016A000246;Other custodial statuses;Number;223;units;0;v80747899;8.4;7643;;;;0
2013/2014;Manitoba;2016A000246;Total community admissions;Number;223;units;0;v80747900;8.5;11425;;;;0
2013/2014;Manitoba;2016A000246;Probation and conditional sentences;Number;223;units;0;v80747901;8.6;9362;;;;0
2013/2014;Manitoba;2016A000246;Probation;Number;223;units;0;v80747902;8.7;8166;;;;0
2013/2014;Manitoba;2016A000246;Conditional sentence;Number;223;units;0;v80747903;8.8;1196;;;;0
2013/2014;Manitoba;2016A000246;Other community programs;Number;223;units;0;v80747904;8.9;2063;;;;0
2013/2014;Manitoba;2016A000246;Unknown community admissions;Number;223;units;0;v80747905;8.10;0;;;;0
2013/2014;Saskatchewan;2016A000247;Total custodial admissions;Number;223;units;0;v80747907;9.1;11677;;;;0
2013/2014;Saskatchewan;2016A000247;Sentenced;Number;223;units;0;v80747908;9.2;4501;;;;0
